text,humor,pred,result,good,bad,precision,accuracy,recall,F1
and i like university professors but you know we should not hold them up as the high water mark of all human achievement they re just a form of life another form of life,False,False,good,,,,,,
but they are rather curious,False,False,good,,,,,,
and i say this out of affection for them there is something curious about professors in my experience not all of them but typically they live in their heads,False,False,good,,,,,,
they live up there and slightly to one side they re disembodied you know in a kind of literal way they look upon their body as a form of transport for their heads,True,False,bad,,,,,,
don t they,True,False,bad,,,,,,
it s a way of getting their head to meetings,True,False,bad,,,,,,
if you want real evidence of out of body experiences by the way get yourself along to a residential conference of senior academics and pop into the discotheque on the final night,True,False,bad,,,,,,
and there you will see it,False,False,good,,,,,,
grown men and women writhing uncontrollably off the beat waiting until it ends so they can go home and write a paper about it,True,False,bad,,,,,,
our education system is predicated on the idea of academic ability and there is a reason,False,False,good,,,,,,
around the world there were no public systems of education really before the th century they all came into being to meet the needs of industrialism,False,False,good,,,,,,
so the hierarchy is rooted on two ideas number one that the most useful subjects for work are at the top,False,False,good,,,,,,
so you were probably steered benignly away from things at school when you were a kid things you liked on the grounds you would never get a job doing that,False,False,good,,,,,,
is that right,False,False,good,,,,,,
don t do music you are not going to be a musician do not do art you will not be an artist,False,False,good,,,,,,
benign advice now profoundly mistaken,False,True,bad,,,,,,
the whole world is engulfed in a revolution,False,False,good,,,,,,
and the second is academic ability which has really come to dominate our view of intelligence because the universities design the system in their image,False,False,good,,,,,,
if you think of it the whole system of public education around the world is a protracted process of university entrance,False,False,good,,,,,,
and the consequence is that many highly talented brilliant creative people think they are not because the thing they were good at at school was not valued or was actually stigmatized,False,False,good,,,,,,
and i think we cannot afford to go on that way,False,False,good,,,,,,
in the next years according to unesco more people worldwide will be graduating through education than since the beginning of history more people,False,False,good,,,,,,
and it is the combination of all the things we have talked about technology and its transformational effect on work and demography and the huge explosion in population,False,False,good,,,,,,
suddenly degrees are not worth anything isn t that true,False,False,good,,,,,,
when i was a student if you had a degree you had a job if you did not have a job it is because you did not want one and i did not want one frankly,True,False,bad,,,,,,
but now kids with degrees are often heading home to carry on playing video games because you need an ma where the previous job required a ba and now you need a phd for the other,False,False,good,,,,,,
it s a process of academic inflation,False,False,good,,,,,,
and it indicates the whole structure of education is shifting beneath our feet,False,False,good,,,,,,
we need to radically rethink our view of intelligence,False,False,good,,,,,,
we know three things about intelligence,False,False,good,,,,,,
one it is diverse we think about the world in all the ways that we experience it we think visually we think in sound we think kinesthetically we think in abstract terms we think in movement,False,False,good,,,,,,
secondly intelligence is dynamic if you look at the interactions of a human brain as we heard yesterday from a number of presentations intelligence is wonderfully interactive the brain is not divided into compartments,False,False,good,,,,,,
in fact creativity which i define as the process of having original ideas that have value more often than not comes about through the interaction of different disciplinary ways of seeing things,False,False,good,,,,,,
by the way there is a shaft of nerves that joins the two halves of the brain called the corpus callosum it s thicker in women following off from helen yesterday this is probably why women are better at multitasking because you are are not you,False,True,bad,,,,,,
there s a raft of research but i know it from my personal life if my wife is cooking a meal at home which is not often thankfully,True,False,bad,,,,,,
no she is good at some things,False,False,good,,,,,,
but if she is cooking she is dealing with people on the phone she is talking to the kids she is painting the ceiling she is doing open heart surgery over here,True,False,bad,,,,,,
if i m cooking the door is shut the kids are out the phone s on the hook if she comes in i get annoyed i say terry please i m trying to fry an egg in here give me a break,True,False,bad,,,,,,
actually do you know that old philosophical thing if a tree falls in a forest and nobody hears it did it happen,False,False,good,,,,,,
remember that old chestnut,False,False,good,,,,,,
i saw a great t shirt recently which said if a man speaks his mind in a forest and no woman hears him is he still wrong,True,True,good,,,,,,
and the third thing about intelligence is it is distinct,False,False,good,,,,,,
i m doing a new book at the moment called epiphany which is based on a series of interviews with people about how they discovered their talent,False,False,good,,,,,,
i m fascinated by how people got to be there,False,False,good,,,,,,
it s really prompted by a conversation i had with a wonderful woman who maybe most people have never heard of gillian lynne have you heard of her some have,False,False,good,,,,,,
she s a choreographer and everybody knows her work she did cats and phantom of the opera she s wonderful,False,False,good,,,,,,
i used to be on the board of the royal ballet as you can see,True,False,bad,,,,,,
gillian and i had lunch one day i said how did you get to be a dancer,False,False,good,,,,,,
it was interesting when she was at school she was really hopeless and the school in the s wrote to her parents and said we think gillian has a learning disorder she could not concentrate she was fidgeting,False,False,good,,,,,,
i think now they would say she had adhd wouldn t you,False,False,good,,,,,,
but this was the s and adhd had not been invented at this point it was not an available condition,True,False,bad,,,,,,
people were not aware they could have that,True,False,bad,,,,,,
anyway she went to see this specialist so this oak paneled room and she was there with her mother and she was led and sat on this chair at the end and she sat on her hands for minutes while this man talked to her mother about all the problems gillian was having at school because she was disturbing people her homework was always late and so on little kid of eight in the end the doctor went and sat next to gillian and said i ve listened to all these things your mother s told me i need to speak to her privately wait here we ll be back we will not be very long and they went and left her,False,False,good,,,,,,
but as they went out of the room he turned on the radio that was sitting on his desk and when they got out of the room he said to her mother just stand and watch her and the minute they left the room she was on her feet moving to the music and they watched for a few minutes and he turned to her mother and said mrs lynne gillian is not sick she s a dancer take her to a dance school,False,False,good,,,,,,
i said what happened she said she did i cannot tell you how wonderful it was we walked in this room and it was full of people like me people who could not sit still people who had to move to think who had to move to think,False,False,good,,,,,,
they did ballet they did tap jazz they did modern they did contemporary,False,False,good,,,,,,
she was eventually auditioned for the royal ballet school,False,False,good,,,,,,
she became a soloist she had a wonderful career at the royal ballet,False,False,good,,,,,,
she eventually graduated from the royal ballet school founded the gillian lynne dance company met andrew lloyd webber,False,False,good,,,,,,
she s been responsible for some of the most successful musical theater productions in history she is given pleasure to millions and she is a multimillionaire,False,False,good,,,,,,
somebody else might have put her on medication and told her to calm down,False,False,good,,,,,,
what i think it comes to is this al gore spoke the other night about ecology and the revolution that was triggered by rachel carson,False,False,good,,,,,,
i believe our only hope for the future is to adopt a new conception of human ecology one in which we start to reconstitute our conception of the richness of human capacity,False,False,good,,,,,,
our education system has mined our minds in the way that we strip mine the earth for a particular commodity and for the future it will not serve us,False,False,good,,,,,,
we have to rethink the fundamental principles on which we are educating our children,False,False,good,,,,,,
there was a wonderful quote by jonas salk who said if all the insects were to disappear from the earth within years all life on earth would end if all human beings disappeared from the earth within years all forms of life would flourish and he is right,False,False,good,,,,,,
what ted celebrates is the gift of the human imagination,False,False,good,,,,,,
we have to be careful now that we use this gift wisely and that we avert some of the scenarios that we have talked about and the only way we will do it is by seeing our creative capacities for the richness they are and seeing our children for the hope that they are and our task is to educate their whole being so they can face this future,False,False,good,,,,,,
by the way we may not see this future but they will and our job is to help them make something of it,False,False,good,,,,,,
thank you very much,False,False,good,,,,,,
this right here is the common hippopotamus hippopotamus amphibious,False,False,good,,,,,,
now for a long time it was assumed that the hippopotamus was related to the pig,False,False,good,,,,,,
i mean just look at it,False,False,good,,,,,,
but recently they figured out that their closest relatives are the cetaceans,False,False,good,,,,,,
the friggin whales and dolphins,True,False,bad,,,,,,
not the manatee now that would have made too much sense,True,False,bad,,,,,,
i mean a manatee looks like you made a hippo with build a bear but came up short on stuffing,True,False,bad,,,,,,
now the manatee is related to the elephant,False,False,good,,,,,,
while the hippo is a whale that wasn t,True,False,bad,,,,,,
anyway the ancestors of the hippos did not join the ancestors of the whales in the ocean,False,False,good,,,,,,
i have a guess why,False,False,good,,,,,,
they did not know how to swim,False,False,good,,,,,,
so they stayed in the kitty pool,True,False,bad,,,,,,
and you know what,False,False,good,,,,,,
million years later they still do not know how to friggin swim,True,False,bad,,,,,,
they really don t they fake it,True,False,bad,,,,,,
they bounce along the bottom,False,False,good,,,,,,
and it is kind of cute,True,True,good,,,,,,
look they tuck in their little restangled things like a bunny rabbit,True,False,bad,,,,,,
i mean for not knowing how to swim they are quite graceful,True,False,bad,,,,,,
in part it is because they are sort of a perfect mixture of heavy and buoyant,False,False,good,,,,,,
they re heavy because they have these ultra dense bones,False,False,good,,,,,,
and that is good because without them they would have some buoyancy stability problems,False,False,good,,,,,,
but with all that fat in those big lungs they would roll around like a meat beach ball down there,True,False,bad,,,,,,
but as it is it is almost perfect like they are walking on the moon,True,False,bad,,,,,,
but the hippo is not fully aquatic it is semi aquatic which means it does it half ass literally,True,False,bad,,,,,,
their face took a page from the crocodile and sort of rotated their eyes and nose up to the top,False,False,good,,,,,,
and this allows the hippo to hang out in the water looking like a creepy old man in a public pool,True,False,bad,,,,,,
now being semi aquatic all this equipment has to work above and below,False,False,good,,,,,,
and i ll tell you you do not want to play guess that orifice with a hippo,True,True,good,,,,,,
here look at this one,False,False,good,,,,,,
you guess and then i ll show you what happens when it opens up,False,False,good,,,,,,
oh look it is just an eye,False,False,good,,,,,,
under the water they can keep their peepers open because they are protected by a transparent membrane,False,False,good,,,,,,
their nostrils look a bit like two hairy mud slugs singing opera,True,False,bad,,,,,,
i know what you are thinking,False,False,good,,,,,,
that s a hole you could lose a fist in how they keep the water out,False,False,good,,,,,,
where the trick is when they are relaxed they are closed,False,False,good,,,,,,
this is similar to the dolphins blowhole which is just a pair of nostrils that joined up and went to the top,False,False,good,,,,,,
so every time they want to take a breath they have to flare their nostrils,False,False,good,,,,,,
is it just me here does that look like an evil muppet,True,True,good,,,,,,
the good thing is it helps keep the water out,False,False,good,,,,,,
sure once in a while you have to clear out the pipes but these remarkable nostrils allow the hippo to do something else,False,False,good,,,,,,
they can take their nap time under the water,False,False,good,,,,,,
look at that that is how you nap,False,False,good,,,,,,
they ever reflex which allows them to raise their head and take breaths all without waking up,False,False,good,,,,,,
now their ears do this little thing,False,False,good,,,,,,
i like to pretend that they are tiny wings and sometimes it is this little twirly motion,True,False,bad,,,,,,
but this is something they do to get the water out their ears when they come up,False,False,good,,,,,,
and you got to keep those clear because there is a lot to listen for,False,False,good,,,,,,
and it is not just the sounds they make out of the water,False,False,good,,,,,,
some of science hippies threw some carrots into murky water and then listened as a science hippo tried to find them,True,False,bad,,,,,,
the hippo made a series of clicks under the water sounded like this,False,False,good,,,,,,
i know what you are thinking that is a fart,True,True,good,,,,,,
they recorded a hippo fart and that would be embarrassing but no i think they ruled that out,True,True,good,,,,,,
but hippos seem to use clicks to echo locate like the dolphin do and they sound like farts,False,False,good,,,,,,
science,False,False,good,,,,,,
if the hippo is semi aquatic that means that it is also semi land dick during that summer word,True,False,bad,,,,,,
now it is not land dick,True,False,bad,,,,,,
it s not aqua dick jerry it is aquatic but if an hippo spend time on land it is,True,False,bad,,,,,,
now you would think that they would live in a place that was wet out of the water like seattle or london,False,False,good,,,,,,
but no they live in the hottest shit places and that can be problematic in a couple of ways,True,False,bad,,,,,,
first of all the pools dry out and then what are you,True,False,bad,,,,,,
semi mud dick,True,False,bad,,,,,,
jerry i did that for you,True,False,bad,,,,,,
but secondly in the heat they have to keep that giant meat potato from overheating,True,False,bad,,,,,,
they do not have sweat glands but they do look a bit sweaty do not they,False,False,good,,,,,,
that s because their skins are creaks amicus,False,False,good,,,,,,
the amicus has a reddish pigment in it called hypo sideric acid which turns brown as it dries out,False,False,good,,,,,,
this compound acts as a sunscreen but also can fight infection from microorganisms and it is another reason why you do not want to ride a hippo naked,True,False,bad,,,,,,
curiosity stream is pretty amazing,False,False,good,,,,,,
i should know because i m a subscriber and i think you should be one too,False,True,bad,,,,,,
listen after all that shorty short form pickles your brain you need to bathe in some nourishing long form content,False,False,good,,,,,,
you know get your head right again,False,False,good,,,,,,
curiosity stream is packed with thousands of smart and entertaining programs about science,False,False,good,,,,,,
history art true crime nature you know i like nature,False,False,good,,,,,,
look at all that nature but you did not even know there was that much nature,False,False,good,,,,,,
i ve been enjoying the series ancient yellowstone,False,False,good,,,,,,
it gets into some of the things you missed on that class trip,False,False,good,,,,,,
look at the geyser look at the geyser,False,False,good,,,,,,
you know that is all you want do your diet coke and mentos,False,False,good,,,,,,
now this is a deep dive,False,False,good,,,,,,
there s these crazy ancient microorganisms that live in those lava lamp things,False,False,good,,,,,,
and there is a big petrified forest up in there,False,False,good,,,,,,
who knew,False,False,good,,,,,,
you do,False,False,good,,,,,,
now,False,False,good,,,,,,
curiosity stream has been a long time sponsor of this program,False,False,good,,,,,,
you know why,False,False,good,,,,,,
because it is great value for great content,False,False,good,,,,,,
check it out,False,False,good,,,,,,
go to slash zfrank,False,False,good,,,,,,
because that is how old i am,False,False,good,,,,,,
use code zfrank to get off when you sign up,False,False,good,,,,,,
and that makes a great deal even better,False,False,good,,,,,,
try it today,False,False,good,,,,,,
i m a fan and happy to have them as a sponsor,False,False,good,,,,,,
where were we,False,False,good,,,,,,
oh right,False,False,good,,,,,,
for the most part hippos eat grasses and shrubbery,False,False,good,,,,,,
mostly at night but that footage sucks,False,True,bad,,,,,,
they sort of use their lips to get at it,False,False,good,,,,,,
all that hardware up front is for fighting not eating,False,True,bad,,,,,,
to chew they got to take it all the way back to where the little teeth are,False,False,good,,,,,,
these grasses are not that nutritious and they are hard to digest,False,False,good,,,,,,
so bacteria in the hippo s stomach ferment and break down those lawn clippings into something that the hippo can work with,False,False,good,,,,,,
after all that is been taken care of of course it comes out the other end,False,False,good,,,,,,
spectacularly,False,False,good,,,,,,
the hippo is not a modest pooper,True,False,bad,,,,,,
not like a dog sort of looking around guiltily,True,False,bad,,,,,,
it looks like a malfunctioning dodo toilet,True,False,bad,,,,,,
the bedenhozzles on full blast,True,False,bad,,,,,,
the thought is this is for scent marking because it helps disperse the scent,False,False,good,,,,,,
understatement,False,True,bad,,,,,,
but here s the thing,False,False,good,,,,,,
hours a day or so they are sitting in a pool with a whole bunch of other hippos,False,False,good,,,,,,
you re shifting around a bit you do not always know what part of the hippo in front of you you are facing,True,False,bad,,,,,,
and at some point someone s gonna have to go and it is a pain in the ass to get out get your flip flops,True,False,bad,,,,,,
because the floor in the pool house toilet is always wet and you do not know from what,True,False,bad,,,,,,
so if someone shits in the pool you could make a big deal out of it,True,False,bad,,,,,,
or you could lean into it,True,False,bad,,,,,,
and that is what the hippos did,False,False,good,,,,,,
make some lemonade out of those lemons,False,False,good,,,,,,
and by lemonade i mean shits soup,True,True,good,,,,,,
and by shits soup i mean shits soup with benefits,True,True,good,,,,,,
alright that sounds weird,True,False,bad,,,,,,
with all the hippos pooping in the pool that is good news for all the things that like to eat poop,True,False,bad,,,,,,
but as those creatures thrive they take oxygen out of the water,False,False,good,,,,,,
and this in turn makes the water resemble the insides of the hippos gut,True,False,bad,,,,,,
and that means that those healthy bacteria that are living in the gut can come out and play,True,False,bad,,,,,,
and suddenly the water s like a big shared gut,True,False,bad,,,,,,
everyone s pooping in it and drinking it and officiating it,True,False,bad,,,,,,
i mean it is good bacteria for everyone,True,False,bad,,,,,,
it s like swimming in kombucha,True,False,bad,,,,,,
or a compupcha,True,False,bad,,,,,,
get it,True,False,bad,,,,,,
kill me,True,False,bad,,,,,,
and this can change entire ecosystems,False,False,good,,,,,,
the grass is hippozee er rich in silica,False,False,good,,,,,,
the silica gets used by diatoms,False,False,good,,,,,,
a kind of algae that encases itself in little glass houses,False,False,good,,,,,,
the diatoms can then out compete green algae,False,False,good,,,,,,
which is good because green algae blooms can choke out all the sunlight in the body of water,False,False,good,,,,,,
you want a nice healthy lake,False,False,good,,,,,,
have a hippo shit in it,True,True,good,,,,,,
who knew,False,False,good,,,,,,
but do not start thinking that hippos are just a group of mellow environmentalist river pooping hippies,True,True,good,,,,,,
they ve got some spunk to we do not use that word jerry,True,True,good,,,,,,
they ve got some attitude,False,False,good,,,,,,
i mean look at this one,False,False,good,,,,,,
it s chasing a freaking boat,False,False,good,,,,,,
they can gallop underwater,False,False,good,,,,,,
and look it is got a bigger wake than the boat,False,False,good,,,,,,
i mean they are not bad on land either,False,False,good,,,,,,
those dense bones they have can support all that weight even in a sprint,False,False,good,,,,,,
and in short stretches they can go miles an hour,False,False,good,,,,,,
i mean look at that thing,False,False,good,,,,,,
coming at you and that is a guaranteed pant load,True,False,bad,,,,,,
now being a mucus covered giant bulldozer gives you some protection,True,False,bad,,,,,,
but they also have a weaponized face,False,False,good,,,,,,
you know when somebody yawns and then like you have to yawn,False,False,good,,,,,,
imagine what it is like for the hippos because their yawn goes on for days,True,True,good,,,,,,
this mouth wide open gesture exposes their canine teeth which can be over two feet long,False,False,good,,,,,,
they never stop growing and they self sharpen by rubbing against each other,False,False,good,,,,,,
when you put all that together and you have a creature that really does not give a fuck look at this one,True,False,bad,,,,,,
you know what he is doing,False,False,good,,,,,,
wait for it,False,False,good,,,,,,
he s fucking with a rhino,True,False,bad,,,,,,
and the rhino does not know what the hell s going on,True,False,bad,,,,,,
he s like you sure about this bro,True,False,bad,,,,,,
and the hippo keeps at it until it does what you are not supposed to do,False,False,good,,,,,,
which is turn your backside to a pissed off rhino,True,True,good,,,,,,
look at that,False,False,good,,,,,,
right in the noodle,False,True,bad,,,,,,
however most of the hippos profound tothidity is reserved for other hippos,False,False,good,,,,,,
a single alpha male has the exclusive right to mate with all the females in the pod,False,False,good,,,,,,
younger horny males hang out on the periphery and take out their sexual frustration on each other,True,False,bad,,,,,,
now if you are having trouble figuring out who is who you are not alone,False,False,good,,,,,,
it turns out it is not that easy to tell the hippopotamuses from the hippopotamisters,True,False,bad,,,,,,
come on that is amazing,False,False,good,,,,,,
well in this shot you can probably tell,False,False,good,,,,,,
and this is essentially what hippopornography looks like,True,False,bad,,,,,,
it s why you do not see very much of it on your websites,False,False,good,,,,,,
i mean you might get a shot of a nostril here there but it is sort of boring,False,True,bad,,,,,,
but i suppose do not judge until you have had a hippopotamus on top of yours,True,True,good,,,,,,
it s so bad,False,True,bad,,,,,,
anyway that is how they do it and you know what happens next,False,False,good,,,,,,
this right here is a mummy hippo in the process of giving birth to a brand new baby,False,False,good,,,,,,
birth usually happens under the water and the baby needs to learn quick how to come up for air,False,False,good,,,,,,
it s not all that strong yet and it is still learning to hold its breath,False,False,good,,,,,,
so for the time being mummy helps out with the nudge before it sinks back down like a flesh rock,False,False,good,,,,,,
soon enough though it gets the hang of it,False,False,good,,,,,,
for the first months the mummy hippo will raise the baby away from the pod for reasons that will be painfully obvious,False,False,good,,,,,,
but for now this is about as sweet as a hippo relationship gets,False,True,bad,,,,,,
i mean come on those babies are cute,False,False,good,,,,,,
and look at pygmy hippo babies,False,False,good,,,,,,
i mean that is off the charts,False,False,good,,,,,,
it s like a gummy bear come to life,True,False,bad,,,,,,
but parenting out there is not all that easy,False,False,good,,,,,,
no behind that that is a crocodile hot,True,False,bad,,,,,,
hot,True,False,bad,,,,,,
oh for god s sakes,True,True,good,,,,,,
at this size the babies are still vulnerable to predators that would not take on a full grown hippo,False,False,good,,,,,,
so it is helpful to have a full grown hippo around,False,True,bad,,,,,,
look at the animal watching the whole thing,False,False,good,,,,,,
like wildlife rubber necking,False,False,good,,,,,,
it s like suck it leopard,True,True,good,,,,,,
yeah suck oh shit they are leaving,True,True,good,,,,,,
it s a bit of an incredible adventure out there alone with your mother learning how best to hip a bottom,False,False,good,,,,,,
and after surviving leopards and lions and crocodiles it is time for them to go back and re enter the pod,False,False,good,,,,,,
which is perhaps more dangerous than all of what they have been through,False,False,good,,,,,,
now let us just say that our little friend made it back just fine,False,False,good,,,,,,
but to understand the hippopotamus you should know that many don t,False,False,good,,,,,,
if a new male is taken over the pod it will often kill returning pups,False,False,good,,,,,,
it s a sad thing but a true thing,False,False,good,,,,,,
and that is the thing with these hippos,False,False,good,,,,,,
they alternate between this sort of serene calm and sudden moments of extreme violence,False,False,good,,,,,,
but that sort of unpredictability might be the best way to stay alive,False,False,good,,,,,,
and they have stayed alive,False,False,good,,,,,,
big buckets of flesh among lions and leopards,False,False,good,,,,,,
and that is just how the hippo do,False,False,good,,,,,,
no jerry they are not using farts to echolocate,True,False,bad,,,,,,
how do i know,False,False,good,,,,,,
for one what are they going to do,False,False,good,,,,,,
have a bean burrito three hours before they want to find a carrot,True,False,bad,,,,,,
they cannot just fart on command jerry,True,False,bad,,,,,,
and anyway they know it was not a fart,False,False,good,,,,,,
well i do not know,False,False,good,,,,,,
they look for bubbles jerry,False,False,good,,,,,,
do your magic sonar farts not make bubbles,True,False,bad,,,,,,
no,True,False,bad,,,,,,
no you cannot use my bathtub,True,False,bad,,,,,,
idiot,True,False,bad,,,,,,
so you might see something i ve been working on in the news this week a road map to pandemic resilience,False,False,good,,,,,,
and this is a four real thing that represents a consensus of people with every political belief and expertise like republicans and democrats and libertarians economists and health officials and ethics and civil liberties folks and at least one mathematician all agreeing,False,False,good,,,,,,
so there is a few ways we could respond to this pandemic,False,False,good,,,,,,
in the us we already closed down a lot of stuff for a while and it is hard,False,False,good,,,,,,
but now it looks like the curve is starting to flatten and we know it is going to keep falling in the near term and all of us want to get back to our lives,False,False,good,,,,,,
we do not know exactly what this side of the curve will look like,False,False,good,,,,,,
you ve probably seen versions that are optimistically symmetric but unrealistic,False,False,good,,,,,,
it ll probably look less like this and more like this which i modeled off of spain,False,True,bad,,,,,,
okay so say we reopen soon and whoops that is not ideal,False,True,bad,,,,,,
okay say less affected areas can reopen,False,False,good,,,,,,
new york is still closed and then some of us at least get a month of freedom and economic activity before we have to reshut down and do it all again,False,False,good,,,,,,
and again it would be a reopening roller coaster and it would at least spread out the cases but this plan has a lot of unknowns,False,False,good,,,,,,
it would not be back to business as usual when things are open because businesses will not be able to rely on each other to stay open or on their workers to not all fall sick at once,False,False,good,,,,,,
anywhere could be the next hotspot,False,False,good,,,,,,
it makes it hard to plan and hard to feel safe,False,False,good,,,,,,
so here s another way to respond,False,False,good,,,,,,
the plan that all these folks agree on is to reopen the economy this summer in four phases so that the curve keeps falling and we can stay open while protecting your health and civil liberties,False,False,good,,,,,,
there s three things we need to do this,False,False,good,,,,,,
number one is testing,False,False,good,,,,,,
we simply need more tests a lot more like millions a day and these tests will be fast,False,False,good,,,,,,
no one wants to wait days for their results,False,False,good,,,,,,
number two is tracing,False,False,good,,,,,,
contact tracing is how we let you know if there is a chance you have been exposed so you can get a test and find out fast whether you should isolate to stop it from spreading further,False,False,good,,,,,,
and number three is supported isolation,False,False,good,,,,,,
anyone who tests positive or is waiting for their results needs support isolate at home with health care supplies and job protections,False,False,good,,,,,,
so testing tracing supported isolation,False,False,good,,,,,,
it s possible but it takes resources,False,False,good,,,,,,
so we made our plan as epic as we needed to be to get this done responsibly this summer,False,False,good,,,,,,
okay so first is phase one,False,False,good,,,,,,
here s where we see the curve flatten and fall by giving our essential workers the support and care they need,False,False,good,,,,,,
of the economy is already open,False,False,good,,,,,,
thanks to essential workers like nurses grocery store workers utilities maintenance workers police and firefighters restaurant and delivery workers,False,False,good,,,,,,
they did not ask to be put on the front lines of this crisis but they have stepped up to the challenges,False,False,good,,,,,,
so in phase one we grow our resources to support those essential workers and turn our current limited economy into a pandemic resilient foundation,False,False,good,,,,,,
we ll hear from our neighbors and friends who work in delivery and law enforcement that thanks to testing and tracing they do not have to wonder anymore if they might be spreading the disease without even knowing it,False,False,good,,,,,,
and they do not have to worry about co workers having it without knowing it,False,False,good,,,,,,
when someone tests positive they get sick leave they have other worker protection so no one is worried about getting fired for being sick if they take a test,False,False,good,,,,,,
we ll hear from our elders and care facilities that now there is testing in place to make sure there is no chance for this disease to spread out of control,False,False,good,,,,,,
that goes for anyone in frequent contact with essential workers including folks in jails and prisons,False,False,good,,,,,,
some folks will be going through online training to fill in for essential workers maybe a teacher you know trained to do in home childcare to sub in for someone who is gotten ill and maybe a neighbor who has experienced caring for an elderly relative decides to take the course and is ready to fill in,False,False,good,,,,,,
how and where testing gets done might also depend on the community,False,False,good,,,,,,
we know that the best way to prevent spread is to find out who was in contact with someone who tests positive so that those people can get tested quickly and have results within hours,False,False,good,,,,,,
some communities already have networks of contact tracer that people trust to do this work in a way that protects their rights,False,False,good,,,,,,
while in some communities we might hear about people working together to build these networks,False,False,good,,,,,,
maybe some will use technology to help,False,False,good,,,,,,
the better we are at contact tracing the faster we can move on to phase two,False,False,good,,,,,,
but worst case we just have to make a lot more tests,False,False,good,,,,,,
because in phase one most of us are still isolating at home so we only need to produce enough tests to keep those essential workers safe,False,False,good,,,,,,
meanwhile we will hear about all the innovative ways communities and companies are expanding contact tracing and making it work to bring down the number of cases to where we can move to phase two,False,False,good,,,,,,
in phase two well we have got our stable foundation of,False,False,good,,,,,,
so now we expand essential workers to,False,False,good,,,,,,
communities will be empowered to put programs in place to train and hire more people in essential jobs lightening the burden on the current essential workforce,False,False,good,,,,,,
we ll be able to address supply chain problems,False,False,good,,,,,,
you can find toilet paper in stores and order pasta online again,False,False,good,,,,,,
we might see one city get more buses on the street and hire more folks to drive those buses so that expanded essential workers can get to their jobs safely without being in a crowded environment,False,False,good,,,,,,
another city without buses to spare might invest in hiring a set of workers to build out more public transit infrastructure,False,False,good,,,,,,
more people will get hired to serve in roles in unemployment and retraining so more people can access support,False,False,good,,,,,,
a doctor who is tested positive and has to isolate might teach courses on how to do a swab test,False,False,good,,,,,,
a contact tracer with years experience might partner with their county to start an online training program for contact tracers,False,False,good,,,,,,
maybe the bay area leans heavily on appassisted contact tracing,False,False,good,,,,,,
maybe la partners with an organization like unidos us to work with immigrants on community run contact tracing they trust,False,False,good,,,,,,
in a rural county like mine maybe we do most of our contact tracing the old fashioned way over the phone with one of our local figures that everyone already knows anyway and we can take a test at the old elementary school if we need to,False,False,good,,,,,,
maybe we apply for funding to expand our tiny hospital and there is a demand for construction workers to build it out,False,False,good,,,,,,
during this phase which will probably be most of june we can allow a relaxation of certain social distancing measures for those essential workers on the front lines,False,False,good,,,,,,
we ll still have to cancel large gatherings but the group of expanded essential workers can safely visit and support each other,False,False,good,,,,,,
we ll see restaurants that are currently doing takeout for the general population can be open to serve essential workers on site,False,False,good,,,,,,
if there is any question of exposure there is enough tests to find out and the health resources to respond as necessary,False,False,good,,,,,,
we ll see our friends and relatives in essential sectors go from stress and scared to secure and supported,False,False,good,,,,,,
before long of the population is part of a smoothly working pandemic resilient economy and so we move on to phase three,False,False,good,,,,,,
phase three is short and sweet,False,False,good,,,,,,
it gets our workforce back to though some of us will still be working from home,False,False,good,,,,,,
it lasts just a week or two and by the end there will be no corona induced unemployment,False,False,good,,,,,,
phase three is where non essential businesses like hair and nail salons work that cannot be done remotely will restart with safety precautions like public mask wearing,False,False,good,,,,,,
maybe a friend reopens his hair salon giving priority to essential workers in his community like doctors and bus drivers,False,False,good,,,,,,
he knows they are able to get testing if there is a chance they have been exposed so that if any of his clients do test positive he will be informed by a contact tracer that he should get tested too in case,False,False,good,,,,,,
he makes sure to only have one client in his shop at a time and take special precautions to clean down surfaces between clients,False,False,good,,,,,,
office workers and mathematicians like me will still be working from home in phase three and asked not to go out for just this next week or two but now i can get a home visit from a hair colorist or a massage therapist,False,False,good,,,,,,
i ll leave the on location visits for the workers who do not have the at home job security i have just until we have ramped up our supplies to where we can move on to phase four,False,False,good,,,,,,
phase three also increases support for the unemployed homeless and underhoused,False,False,good,,,,,,
this phase is probably early july so i ll be looking to my county for guidance on whether it is safe to have a small fourth of july gathering maybe keeping our distance outside on the porch or following other recommendations,False,False,good,,,,,,
and then at the end of july we enter phase four,False,False,good,,,,,,
the last of workers still working from home can start going to the office again,False,False,good,,,,,,
you might start going in just a few days a week after taking a test covered by insurance and then working from home for the rest of the week while a different group of workers has in office days,False,False,good,,,,,,
some industries might face things differently and different offices will make different decisions based on guidance and resources,False,False,good,,,,,,
we can plan for summer barbecues with our family and friends because we will have clear guidance about safety and access to tests,False,False,good,,,,,,
we can go to parks and go shopping wearing a mask without fear that coronavirus is lying in weight on every surface,False,False,good,,,,,,
a restaurant owner in new york where tables are usually spaced close together might have to reduce capacity but they are happy to have office workers able to dine out again,False,False,good,,,,,,
in my town maybe most restaurants have enough space that folks can keep a safe distance at about the usual capacity,False,False,good,,,,,,
maybe our local club replaces the dance floor with safely spaced bar tables and they hire local performers to give live shows so that they can charge a cover to make up for reduced capacity,False,False,good,,,,,,
in phase four students can go back to school,False,False,good,,,,,,
